,Sub_IForest,POLY,MatrixProfile,KShapeAD,SAND,Sub_PCA,CNN,Sub_HBOS,TranAD,OmniAnomaly,USAD,TimesFM,Sub_LOF,SR,Sub_KNN,Sub_OCSVM,KMeansAD_U,AutoEncoder,TimesNet,AnomalyTransformer,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21
433_UCR_id_131_Facility_tr_50000_1st_106720_30,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5664556501962394,0.1495950889735811,23.03148234401469,48.0,0.2563770514701228,-0.0004779214756968533,0.11339198435972629,222.0,0.020576131687242795,251.0,1.9776548572738437,40.0,0.18095238095238095,-0.6328125,0.4921875,0.9981396918273744,31.0,1.4195426128841084,0.5416666666666666,0.22916666666666666,0.042951462060800784,0.13227367975630128
433_UCR_id_131_Facility_tr_50000_1st_106720_31,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5847579430005245,0.16396473137797019,23.075517876819493,48.0,0.4048597646235539,-0.000470184247975337,0.11925708699902249,292.0,0.023333333333333338,0.0,1.9852143349898494,40.0,0.19791666666666666,0.5458984375,0.1494140625,0.9974720258810406,32.0,1.3720206761428688,0.5,0.25,0.042951462060800784,0.13209566413047436
433_UCR_id_131_Facility_tr_50000_1st_106720_32,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6299754978708796,0.19581371874382025,23.764840318936646,53.0,0.27729923147159197,-0.0007157521645030197,0.12609970674486803,316.0,0.008230452674897118,0.0,1.703924184320606,40.0,0.19230769230769232,0.2939453125,-0.1728515625,0.9982702491196288,32.0,1.3140081441912572,0.4791666666666667,0.2708333333333333,0.042951462060800784,0.13793660328202384
433_UCR_id_131_Facility_tr_50000_1st_106720_33,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6937600945537015,0.25222615508372614,23.55699278970337,51.0,0.31243888941379544,-0.0007666131062880406,0.13685239491691104,304.0,0.024691358024691357,0.0,1.773698053536529,40.0,0.19230769230769232,-0.0146484375,-0.4892578125,0.998340176332605,17.0,1.3183464973986398,0.5416666666666666,0.3541666666666667,0.042951462060800784,0.139892886863944
433_UCR_id_131_Facility_tr_50000_1st_106720_34,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.554894347700507,0.2320117435514102,21.754834798571725,46.0,0.40514231138499746,-0.00038959027517398,0.15835777126099707,665.0,0.02416173570019724,135.0,2.70704434343002,38.0,0.48717948717948717,-0.30224609375,-0.7802734375,0.9986186696667502,32.0,1.3938167515658102,0.4166666666666667,0.375,0.042951462060800784,0.13678349901948664
433_UCR_id_131_Facility_tr_50000_1st_106720_35,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.4323981505610046,0.021923212517258595,25.667396968200322,111.0,0.2625160517575807,-0.0005501411845890399,0.10459433040078202,271.0,0.08333333333333333,255.0,1.9356728253245643,40.0,0.12269938650306748,-0.625,0.486328125,0.9982469054905854,32.0,1.2366239209445666,0.4375,0.2708333333333333,0.03681553890925782,0.12916104546331766
433_UCR_id_131_Facility_tr_50000_1st_106720_36,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5307263811855267,0.11450509561690048,25.60956013669719,256.0,0.2736222983541814,-0.0006226066664368768,0.11632453567937438,327.0,0.018518518518518517,0.0,1.8163291625063513,40.0,0.1360544217687075,0.5927734375,0.1474609375,0.9978692310175843,17.0,1.2991383459293717,0.5208333333333334,0.375,0.03681553890925782,0.13156501901706658
433_UCR_id_131_Facility_tr_50000_1st_106720_37,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6925130532885255,0.26299587833668836,22.069118171774857,47.0,0.44828252072030317,-0.00048699326293639636,0.12805474095796676,303.0,0.048611111111111105,0.0,2.147150149725038,40.0,0.21686746987951808,0.2529296875,-0.21484375,0.9984263741813748,32.0,1.3193339849000303,0.4375,0.4791666666666667,0.042951462060800784,0.13624261334516558
433_UCR_id_131_Facility_tr_50000_1st_106720_38,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.7009634590255844,0.2696025954515755,22.99554704573741,49.0,0.388910087867477,-0.0005150603125519341,0.1241446725317693,311.0,0.005509641873278237,0.0,2.096798227578149,40.0,0.21839080459770116,-0.1064453125,-0.5732421875,0.9980913855136465,32.0,1.3457079618161285,0.5625,0.3541666666666667,0.042951462060800784,0.13662692575954594
433_UCR_id_131_Facility_tr_50000_1st_106720_39,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.603495050645372,0.2769131852277371,22.310821915597444,52.0,0.4314891554711122,-0.00061911269730646,0.1652003910068426,670.0,0.021666666666666667,0.0,2.162858073141873,40.0,0.4,-0.4453125,-0.1015625,0.9981676701552792,32.0,1.3902361557311624,0.4583333333333333,0.5625,0.03681553890925782,0.142154569438109
433_UCR_id_131_Facility_tr_50000_1st_106720_40,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5087867747993995,0.09600138533891389,24.075442135522735,113.0,0.2636733654806673,-0.0004993385693636024,0.12609970674486803,276.0,0.012345679012345678,302.0,2.072789383036191,40.0,0.18446601941747573,0.755859375,0.384765625,0.9985455099720648,32.0,1.3040542774186301,0.5416666666666666,0.4166666666666667,0.03681553890925782,0.1303026869196907
433_UCR_id_131_Facility_tr_50000_1st_106720_41,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.7629507467826064,0.32933773984992065,21.899935029387247,46.0,0.5108735488323095,-0.0005478009168166349,0.1270772238514174,304.0,0.013310185185185185,0.0,1.958650575553519,40.0,0.42857142857142855,0.4931640625,0.0283203125,0.9984977594999909,32.0,1.3377392372916337,0.4583333333333333,0.1875,0.042951462060800784,0.13674628204194603
433_UCR_id_131_Facility_tr_50000_1st_106720_42,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6397494635029672,0.20762457179892513,23.485969899774368,50.0,0.26777776370581746,-0.000622126102008503,0.1270772238514174,313.0,0.010000000000000002,321.0,1.7334560309590952,40.0,0.21052631578947367,0.1083984375,-0.3544921875,0.9982068556737246,32.0,1.3509791472533137,0.4166666666666667,0.2916666666666667,0.042951462060800784,0.136871534095393
433_UCR_id_131_Facility_tr_50000_1st_106720_43,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.714964053723909,0.3848850329419107,22.100946944258755,45.0,0.5497007156267597,-0.0006046715290625571,0.17008797653958943,673.0,0.020576131687242795,0.0,2.24390072677865,40.0,0.18867924528301888,-0.2373046875,-0.6806640625,0.9983674515376437,17.0,1.4121879838053102,0.3958333333333333,0.20833333333333334,0.042951462060800784,0.14469190114216576
433_UCR_id_131_Facility_tr_50000_1st_106720_44,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.693358217108651,0.26998384959567634,22.403612470747213,47.0,0.38802266597169355,-0.0004773936669025102,0.12903225806451613,273.0,0.0303030303030303,0.0,2.172940765516269,40.0,0.1935483870967742,-0.5537109375,0.5703125,0.997798588575672,31.0,1.3726792016185094,0.4375,0.4166666666666667,0.042951462060800784,0.1341835509339082
433_UCR_id_131_Facility_tr_50000_1st_106720_45,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5538726195555963,0.1392353444408081,23.701384229128337,110.0,0.3352594342619428,-0.00045500605014683047,0.11827956989247312,294.0,0.003333333333333334,0.0,2.137439867726468,40.0,0.19791666666666666,0.1318359375,0.1982421875,0.9977663587712564,32.0,1.2674467553858706,0.5833333333333334,0.20833333333333334,0.03681553890925782,0.12996147240166853
433_UCR_id_131_Facility_tr_50000_1st_106720_46,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5863475313213447,0.1596397827108076,24.01400914198655,111.0,0.2591738836223537,-0.0006727638512191504,0.1348973607038123,315.0,0.013333333333333336,0.0,1.764395809850693,40.0,0.1919191919191919,0.30908203125,-0.154296875,0.9982289205221436,18.0,1.3749291240653287,0.4791666666666667,0.5208333333333334,0.03681553890925782,0.13603755900828143
433_UCR_id_131_Facility_tr_50000_1st_106720_47,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6656298154471667,0.22717030355633794,23.70252101855929,111.0,0.28374166459937705,-0.0008315476758676759,0.18670576735092864,318.0,0.01,0.0,1.644487032927245,40.0,0.19801980198019803,-0.0244140625,-0.4892578125,0.9980753534630284,17.0,1.4054023514208813,0.5416666666666666,0.3541666666666667,0.042951462060800784,0.14124359776722298
433_UCR_id_131_Facility_tr_50000_1st_106720_48,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6060135089367282,0.28852495141468326,22.15126127348537,46.0,0.42524403748099504,-0.000496199148954765,0.15640273704789834,807.0,0.00945179584120983,134.0,2.3273901936713535,40.0,0.4318181818181818,-0.31640625,0.8623046875,0.9985848001049377,32.0,1.3485480387883713,0.4791666666666667,0.2916666666666667,0.042951462060800784,0.13939105335160937
433_UCR_id_131_Facility_tr_50000_1st_106720_49,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6418872861471487,0.21453223544997968,22.65349587007258,48.0,0.4456434904720645,-0.0005054097773762277,0.13587487781036167,279.0,0.01,0.0,2.080260972169058,40.0,0.19791666666666666,-0.5927734375,0.55859375,0.9982780387828937,31.0,1.3164435617137935,0.4583333333333333,0.3541666666666667,0.042951462060800784,0.1349136303943517
433_UCR_id_131_Facility_tr_50000_1st_106720_50,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5153422281691231,0.10263682318766154,24.844198118824185,109.0,0.25883326104204185,-0.0005780678492555487,0.093841642228739,298.0,0.013333333333333336,0.0,1.9470834922741949,40.0,0.20408163265306123,0.64501953125,0.24609375,0.9978637289096648,31.0,1.3266363046822063,0.5,0.3541666666666667,0.03681553890925782,0.13055321213368853
433_UCR_id_131_Facility_tr_50000_1st_106720_51,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6257422686697787,0.1947052617531706,24.100456033898205,112.0,0.2564463313815577,-0.0006163190870744731,0.13978494623655913,315.0,0.008230452674897118,0.0,1.8473905227566298,40.0,0.18691588785046728,0.4208984375,-0.044921875,0.998245831249537,32.0,1.3775997156062816,0.4583333333333333,0.4166666666666667,0.03681553890925782,0.1356944215465736
433_UCR_id_131_Facility_tr_50000_1st_106720_52,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6298649063134882,0.19873662081937926,24.181887216037318,115.0,0.27548505498803655,-0.0007469654178392539,0.16715542521994134,318.0,0.013605442176870746,332.0,1.7776320165308632,40.0,0.14184397163120568,0.13671875,-0.33203125,0.9981669106668811,17.0,1.4555063047041488,0.2708333333333333,0.25,0.03681553890925782,0.13856657528663474
433_UCR_id_131_Facility_tr_50000_1st_106720_53,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.47496205915202916,0.04653634814063157,24.286755487114878,51.0,0.24442312158450052,-0.0007345071942118005,0.11339198435972629,324.0,0.046296296296296294,0.0,1.7485145992474338,40.0,0.12738853503184713,-0.1416015625,-0.6201171875,0.9982708751682899,17.0,1.3627181302261437,0.4791666666666667,0.2708333333333333,0.03681553890925782,0.13649639596095242
433_UCR_id_131_Facility_tr_50000_1st_106720_54,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6638858231426843,0.3374765033596989,21.19719774304282,45.0,0.5393330879510156,-0.0004321511681969513,0.16715542521994134,360.0,0.041241496598639446,143.0,2.5964898494958097,35.0,0.5,-0.4296875,-0.892578125,0.998632757359179,32.0,1.3501662779976509,0.5,0.375,0.042951462060800784,0.13900844535131096
433_UCR_id_131_Facility_tr_50000_1st_106720_55,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.48810099735839163,0.07496966005722117,25.26904800257433,114.0,0.27472201524297135,-0.0005802020862501347,0.08993157380254155,225.0,0.018518518518518517,275.0,1.9378307752279775,40.0,0.13245033112582782,-0.2177734375,0.443359375,0.9984703464245211,31.0,1.2175842034073223,0.5208333333333334,0.4375,0.03681553890925782,0.13018707350581846
433_UCR_id_131_Facility_tr_50000_1st_106720_56,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6508944778280581,0.2121633169286068,23.701340514662338,62.0,0.23762988649260225,-0.0008114039418533947,0.1495601173020528,318.0,0.008230452674897118,0.0,1.6617854526862816,40.0,0.19047619047619047,0.61474609375,0.16015625,0.9978086961199643,17.0,1.3666206265317402,0.3541666666666667,0.2916666666666667,0.03681553890925782,0.14054934810494565
433_UCR_id_131_Facility_tr_50000_1st_106720_57,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5594321120812165,0.13059982817429017,24.080737650883904,114.0,0.22658409478284247,-0.0007232263147829266,0.15835777126099707,318.0,0.03401360544217687,0.0,1.714633350949891,40.0,0.14285714285714285,0.3564453125,-0.111328125,0.9981968936586146,19.0,1.3934690441795163,0.375,0.2708333333333333,0.03681553890925782,0.13802668835700907
433_UCR_id_131_Facility_tr_50000_1st_106720_58,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6108292875999686,0.18041721614304995,23.02106836218515,50.0,0.23066702876808876,-0.0006329710660406883,0.11534701857282502,310.0,0.03856749311294766,311.0,1.941198242723358,40.0,0.2159090909090909,0.0888671875,-0.3740234375,0.9984781164171064,32.0,1.3750544503868107,0.4375,0.4583333333333333,0.042951462060800784,0.13545382528372985
433_UCR_id_131_Facility_tr_50000_1st_106720_59,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.627677023103896,0.30237261116867975,18.853862586370596,39.0,0.4608198431876594,-0.000569171678967616,0.14076246334310852,380.0,0.021111111111111112,0.0,2.302389210193448,32.0,0.5294117647058824,-0.193359375,-0.6455078125,0.9926370105732467,32.0,1.353123290165187,0.4583333333333333,0.20833333333333334,0.061359231515429685,0.134283895472764
433_UCR_id_131_Facility_tr_50000_1st_106720_60,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.617467204634786,0.20809157286393987,22.38185787767577,63.0,0.3309466678137487,-0.0004965288366036559,0.12903225806451613,317.0,0.023333333333333338,0.0,1.6751920045041182,40.0,0.21428571428571427,-0.5234375,0.6748046875,0.9882113290215466,18.0,1.3383807262341147,0.4166666666666667,0.25,0.042951462060800784,0.142610359259775
433_UCR_id_131_Facility_tr_50000_1st_106720_61,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5297162655982768,0.10625799105642297,25.311297882675127,116.0,0.28526635528752764,-0.0007264684700149124,0.15933528836754643,248.0,0.018518518518518517,305.0,1.735190661383866,40.0,0.13245033112582782,0.31787109375,0.37890625,0.9982384419193547,17.0,1.3081206230120999,0.5416666666666666,0.4166666666666667,0.03681553890925782,0.1355887678482854
433_UCR_id_131_Facility_tr_50000_1st_106720_62,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6301159624310428,0.20279745550607142,24.20006393575925,51.0,0.42899896774133384,-0.0007100367386910585,0.12805474095796676,357.0,0.027777777777777776,0.0,1.8069685094187302,40.0,0.12658227848101267,0.560546875,0.0927734375,0.998336774381123,17.0,1.2866869179027023,0.5625,0.125,0.03681553890925782,0.13702165701593716
433_UCR_id_131_Facility_tr_50000_1st_106720_63,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.7686413488486892,0.3326119814558788,21.866644328855905,46.0,0.4445556328194732,-0.0005562776517368363,0.1348973607038123,330.0,0.013774104683195593,0.0,1.9983112434439627,40.0,0.1978021978021978,0.251953125,-0.212890625,0.9985074987556598,32.0,1.3935889360999973,0.4375,0.5,0.042951462060800784,0.1380561193095328
433_UCR_id_131_Facility_tr_50000_1st_106720_64,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.7298581560723534,0.29859030796098773,22.388047174815767,47.0,0.4546872603585778,-0.0005361416790308425,0.10459433040078202,324.0,0.02203856749311295,0.0,1.9284515988235376,40.0,0.22093023255813954,-0.08203125,-0.55078125,0.9985740608789403,32.0,1.3044233993150192,0.4791666666666667,0.20833333333333334,0.042951462060800784,0.13560607292920898
433_UCR_id_131_Facility_tr_50000_1st_106720_65,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.6296674985418154,0.3026713042637077,22.200068751632944,48.0,0.44808524003095007,-0.0006372328775280976,0.15835777126099707,385.0,0.01388888888888889,117.0,2.259992591503823,40.0,0.4634146341463415,-0.384765625,0.7890625,0.9983939458239451,18.0,1.4167428672796867,0.5208333333333334,0.4375,0.042951462060800784,0.1436232862763274
433_UCR_id_131_Facility_tr_50000_1st_106720_66,0.0020188789197861,0.002730735055076,0.0033415321313051,0.0044553201206041,0.0049082950116381,0.0023395013971083,0.0026194329252301,0.0017853710671445,0.0017621497273575,0.0021591303688307,0.0020022444073195,0.0025424671840363,0.1245454932284231,0.0025733879123764,0.0265476417536009,0.0019931698086643,0.0049780386823692,0.0020512985785767,0.002176813462128,0.0021670421586954,0.5702382708510685,0.14488903299192657,23.021917001225535,115.0,0.2573091339621877,-0.0006374749669813236,0.1436950146627566,244.0,0.013774104683195593,223.0,1.833422956218252,40.0,0.21839080459770116,-0.62841796875,0.5458984375,0.9978694591700779,32.0,1.3648176224886825,0.4583333333333333,0.3333333333333333,0.042951462060800784,0.13579844515594136
